LGA_NAME,SUBURB_NAME,,,,,,,,,,,,,,,,,,,,,,,,,
KU-RING-GAI,LINDFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,LINDIFFERON,,,,,,,,,,,,,,,,,,,,,,,,,
LANE COVE,LINLEY POINT,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,LIONSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,LISAROW,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,LISMORE,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,LISMORE HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,LISTON,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,LITHGOW,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,LITTLE BACK CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
RANDWICK,LITTLE BAY,,,,,,,,,,,,,,,,,,,,,,,,,
GREATER HUME SHIRE,LITTLE BILLABONG,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,LITTLE FOREST,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,LITTLE HARTLEY,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL PLAINS,LITTLE JACKS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,LITTLE JILLIBY,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,LITTLE PELICAN,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,LITTLE PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,LITTLE RIVER,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,LITTLE WOBBY,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,LITTLETON,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL,LIVERPOOL,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,LLANARTH,,,,,,,,,,,,,,,,,,,,,,,,,
PENRITH,LLANDILO,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,LLANGOTHLIN,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,LLOYD,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,LOADSTONE,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,LOCHIEL,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,
LOCKHART,LOCKHART,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,LOCKSLEY,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,LOFTUS,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,LOFTVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,LOGANS CROSSING,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,LOGIE BRAE,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,LONDONDERRY,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,LONG BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,LONG FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,LONG JETTY,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,LONG PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,LONG POINT,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,LONGARM,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,LONGREACH,,,,,,,,,,,,,,,,,,,,,,,,,
LANE COVE,LONGUEVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,LOOMBERAH,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,LORDS HILL,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,LORN,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,LORNE,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,LOST RIVER,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,LOSTOCK,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,LOUISA CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
BOURKE,LOUTH,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,LOUTH PARK,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,LOVEDALE,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,LOVETT BAY,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,LOWANNA,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,LOWER ACACIA CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,LOWER BAGO,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,LOWER BELFORD,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,LOWER BORO,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,LOWER BOTTLE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,LOWER CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,LOWER DUCK CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,LOWER DYRAABA,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,LOWER LEWIS PONDS,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,LOWER MACDONALD,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,LOWER MANGROVE,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,LOWER PAPPINBARRA,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,LOWER PEACOCK,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,LOWER PORTLAND,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,LOWER SOUTHGATE,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERATION,LOWESDALE,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,LOWTHER,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,LOXFORD,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,LUCAS HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
ORANGE,LUCKNOW,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL,LUDDENHAM,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,LUE,,,,,,,,,,,,,,,,,,,,,,,,,
GEORGES RIVER,LUGARNO,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL,LURNEA,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,LUSKINTYRE,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,LYNCHS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,LYNDHURST,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,LYNWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,MABINS WELL,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL PLAINS,MACDONALDS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
NAMBUCCA,MACKSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,MACLEAN,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MACMASTERS BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,MACQUARIE FIELDS,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,MACQUARIE HILLS,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,MACQUARIE LINKS,,,,,,,,,,,,,,,,,,,,,,,,,
COONAMBLE,MACQUARIE MARSHES,,,,,,,,,,,,,,,,,,,,,,,,,
RYDE,MACQUARIE PARK,,,,,,,,,,,,,,,,,,,,,,,,,
SHELLHARBOUR,MACQUARIE PASS,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,MADDENS PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,MAFFRA,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MAGENTA,,,,,,,,,,,,,,,,,,,,,,,,,
COONAMBLE,MAGOMETON,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,MAIANBAR,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOPS,MAIMURU,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,MAIN ARM,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,MAIN CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
MURRUMBIDGEE,MAIRJIMMY,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,MAISON DIEU,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,MAITLAND,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,MAITLAND BAR,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,MAITLAND VALE,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,MAJORS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
RANDWICK,MALABAR,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,MALABUGILMAH,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONDILLY,MALDON,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,MALLABULA,,,,,,,,,,,,,,,,,,,,,,,,,
MURRAY RIVER,MALLAN,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,MALLANGANEE,,,,,,,,,,,,,,,,,,,,,,,,,
WENTWORTH,MALLEE,,,,,,,,,,,,,,,,,,,,,,,,,
MOREE PLAINS,MALLOWA,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,MALONEYS BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,MALUA BAY,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,MANAR,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,MANCHESTER SQUARE,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,MANDAGERY,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,MANDALONG,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,MANDEMAR,,,,,,,,,,,,,,,,,,,,,,,,,
BLAYNEY,MANDURAMA,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,MANGERTON,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,MANGOOLA,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,MANGOPLAH,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MANGROVE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MANGROVE MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,MANILDRA,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,MANILLA,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,MANLY,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,MANLY VALE,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MANNERING PARK,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MANNING POINT,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,MANNUS,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,MANOBALAI,,,,,,,,,,,,,,,,,,,,,,,,,
YASS VALLEY,MANTON,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,MANYANA,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,MARAGLE,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,MARAYLYA,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,MARAYONG,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,MARCH,,,,,,,,,,,,,,,,,,,,,,,,,
YASS VALLEY,MARCHMONT,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MARDI,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,MARENGO,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MARES RUN,,,,,,,,,,,,,,,,,,,,,,,,,
JUNEE,MARINNA,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,MARKS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MARKWELL,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MARLEE,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,MARLO MERRICAN,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MARLOW,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,MARLOWE,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,MARMONG POINT,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,MAROM CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
HORNSBY,MAROOTA,,,,,,,,,,,,,,,,,,,,,,,,,
RANDWICK,MAROUBRA,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,MARRANGAROO,,,,,,,,,,,,,,,,,,,,,,,,,
COOLAMON,MARRAR,,,,,,,,,,,,,,,,,,,,,,,,,
INNER WEST,MARRICKVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,MARSDEN PARK,,,,,,,,,,,,,,,,,,,,,,,,,
RYDE,MARSFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,MARSHALL MOUNT,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,MARSHDALE,,,,,,,,,,,,,,,,,,,,,,,,,
WARREN,MARTHAGUY,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,MARTINDALE,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,MARTINS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,MARTINSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,MARULAN,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MARYLAND,,,,,,,,,,,,,,,,,,,,,,,,,
GUNNEDAH,MARYS MOUNT,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,MARYVALE,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MARYVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,MASCOT,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,MATCHAM,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN INNES SEVERN,MATHESON,,,,,,,,,,,,,,,,,,,,,,,,,
MURRAY RIVER,MATHOURA,,,,,,,,,,,,,,,,,,,,,,,,,
COOLAMON,MATONG,,,,,,,,,,,,,,,,,,,,,,,,,
RANDWICK,MATRAVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
HAY,MAUDE,,,,,,,,,,,,,,,,,,,,,,,,,
NARRABRI,MAULES CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,MAXWELL,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN INNES SEVERN,MAYBOLE,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MAYERS FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MAYFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MAYFIELD EAST,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MAYFIELD NORTH,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MAYFIELD WEST,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,MAYRUNG,,,,,,,,,,,,,,,,,,,,,,,,,
PARRAMATTA,MAYS HILL,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,MAYVALE,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,MCCARRS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,MCCULLYS GAP,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,MCDOUGALLS HILL,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,MCGRATHS HILL,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,MCKEES HILL,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,MCKELLARS PARK,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,MCLEANS RIDGES,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,MCLEODS SHOOT,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH SYDNEY,MCMAHONS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOPS,MCMAHONS REEF,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,MEADOW FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
RYDE,MEADOWBANK,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,MEBBIN,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,MEBUL,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,MEDLOW BATH,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,MEDOWIE,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,MEDWAY,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,MEERSCHAUM VALE,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,MEGALONG VALLEY,,,,,,,,,,,,,,,,,,,,,,,,,
BELLINGEN,MEGAN,,,,,,,,,,,,,,,,,,,,,,,,,
CARRATHOOL,MELBERGEN,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MELINGA,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,MELLONG,,,,,,,,,,,,,,,,,,,,,,,,,
MURRAY RIVER,MELLOOL,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,MELONBA,,,,,,,,,,,,,,,,,,,,,,,,,
PARRAMATTA,MELROSE PARK,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,MELVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOPS,MEMAGONG,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,MENAH,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,MENAI,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONDILLY,MENANGLE,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,MENANGLE PARK,,,,,,,,,,,,,,,,,,,,,,,,,
GILGANDRA,MENDOORAN,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL DARLING,MENINDEE,,,,,,,,,,,,,,,,,,,,,,,,,
NARRABRI,MERAH NORTH,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MEREWETHER,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MEREWETHER HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,MERIMBULA,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,MERINGO,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MERNOT,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,MEROO,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,MEROO MEADOW,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,MEROTHERIE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,MERRIANGAAH,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,MERRICUMBENE,,,,,,,,,,,,,,,,,,,,,,,,,
GILGANDRA,MERRIGAL,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,MERRILL,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,MERRIWA,,,,,,,,,,,,,,,,,,,,,,,,,
CARRATHOOL,MERRIWAGGA,,,,,,,,,,,,,,,,,,,,,,,,,
WARRUMBUNGLE SHIRE,MERRYGOEN,,,,,,,,,,,,,,,,,,,,,,,,,
PARRAMATTA,MERRYLANDS,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND,MERRYLANDS WEST,,,,,,,,,,,,,,,,,,,,,,,,,
LEETON,MERUNGLE HILL,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,MERYLA,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,METFORD,,,,,,,,,,,,,,,,,,,,,,,,,
COOLAMON,METHUL,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,METZ,,,,,,,,,,,,,,,,,,,,,,,,,
LACHLAN,MIAMLEY,,,,,,,,,,,,,,,,,,,,,,,,,
BOGAN,MIANDETTA,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,MICALO ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,MICHELAGO,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,MIDDLE ARM,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,MIDDLE BROOK,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,MIDDLE BROTHER,,,,,,,,,,,,,,,,,,,,,,,,,
WILLOUGHBY,MIDDLE COVE,,,,,,,,,,,,,,,,,,,,,,,,,
HORNSBY,MIDDLE DURAL,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,MIDDLE FALBROOK,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,MIDDLE FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,MIDDLE HARBOUR,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,MIDDLE POCKET,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL,MIDDLETON GRANGE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,MIDDLINGBANK,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,MIDGINBIL,,,,,,,,,,,,,,,,,,,,,,,,,
URALLA,MIHI,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,MILA,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,MILBRODALE,,,,,,,,,,,,,,,,,,,,,,,,,
LOCKHART,MILBRULONG,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,MILKERS FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,MILLAH MURRAH,,,,,,,,,,,,,,,,,,,,,,,,,
KEMPSEY,MILLBANK,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,MILLERS FOREST,,,,,,,,,,,,,,,,,,,,,,,,,
SYDNEY,MILLERS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,MILLFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
MOREE PLAINS,MILLIE,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,MILLINGANDI,,,,,,,,,,,,,,,,,,,,,,,,,
BLAYNEY,MILLTHORPE,,,,,,,,,,,,,,,,,,,,,,,,,
CANTERBURY-BANKSTOWN,MILPERRA,,,,,,,,,,,,,,,,,,,,,,,,,
GUNNEDAH,MILROY,,,,,,,,,,,,,,,,,,,,,,,,,
HORNSBY,MILSONS PASSAGE,,,,,,,,,,,,,,,,,,,,,,,,,
NORTH SYDNEY,MILSONS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,MILTON,,,,,,,,,,,,,,,,,,,,,,,,,
Gundagai,MILVALE,,,,,,,,,,,,,,,,,,,,,,,,,
TEMORA,MIMOSA,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,MINCHINBURY,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,MINDARIBBA,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,MINGOOLA,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MINIMBAH,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,MINJARY,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,MINMI,,,,,,,,,,,,,,,,,,,,,,,,,
KIAMA,MINNAMURRA,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,MINNIE WATER,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,MINORE,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,MINTO,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,MINTO HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,MIRADOR,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,MIRANDA,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,MIRANNIE,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,MIRRABOOKA,,,,,,,,,,,,,,,,,,,,,,,,,
BLAND,MIRROOL,,,,,,,,,,,,,,,,,,,,,,,,,
NAMBUCCA,MISSABOTTI,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,MITCHELL,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,MITCHELLS FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MITCHELLS ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,MITTAGONG,,,,,,,,,,,,,,,,,,,,,,,,,
MURRAY RIVER,MOAMA,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,MODANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,MOGAREEKA,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,MOGENDOURA,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN INNES SEVERN,MOGGS SWAMP,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,MOGILLA,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,MOGO,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,MOGO CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,MOGOOD,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,MOGRANI,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,MOGRIGUY,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,MOLE RIVER,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,MOLEVILLE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
